"contentType","ts","value"
Other,1.61 GiB,420 GiB
Net Admin,1.61 GiB,355 GiB
Net Admin,1.61 GiB,452 GiB
Net Admin,1.61 GiB,408 GiB
Internet Privacy,1.61 GiB,442 GiB
Other,1.61 GiB,555 GiB
Gaming,1.61 GiB,474 GiB
Net Admin,1.61 GiB,447 GiB
Net Admin,1.61 GiB,467 GiB
Other,1.61 GiB,384 GiB
Net Admin,1.61 GiB,428 GiB
Other,1.61 GiB,351 GiB
Net Admin,1.61 GiB,470 GiB
Gaming,1.61 GiB,411 GiB
Other,1.61 GiB,375 GiB
Net Admin,1.61 GiB,371 GiB
Net Admin,1.61 GiB,460 GiB
Other,1.61 GiB,533 GiB
Net Admin,1.61 GiB,523 GiB
Other,1.61 GiB,431 GiB
Instant Messaging,1.61 GiB,631 GiB
Net Admin,1.61 GiB,425 GiB
Internet Privacy,1.61 GiB,625 GiB
Other,1.61 GiB,403 GiB
Other,1.61 GiB,393 GiB
Net Admin,1.61 GiB,398 GiB
Net Admin,1.61 GiB,491 GiB
Internet Privacy,1.61 GiB,444 GiB
Net Admin,1.61 GiB,403 GiB
Net Admin,1.61 GiB,481 GiB
Internet Privacy,1.61 GiB,468 GiB
Net Admin,1.61 GiB,611 GiB
File Sharing,1.61 GiB,826 GiB
Other,1.61 GiB,442 GiB
Other,1.61 GiB,418 GiB
Other,1.61 GiB,385 GiB
Internet Privacy,1.61 GiB,457 GiB
Other,1.61 GiB,456 GiB
Other,1.61 GiB,552 GiB
Instant Messaging,1.61 GiB,490 GiB
File Sharing,1.61 GiB,858 GiB
Net Admin,1.61 GiB,470 GiB
Net Admin,1.61 GiB,461 GiB
Net Admin,1.61 GiB,383 GiB
Other,1.61 GiB,469 GiB
Net Admin,1.61 GiB,471 GiB
Net Admin,1.61 GiB,537 GiB
Instant Messaging,1.61 GiB,520 GiB
Net Admin,1.61 GiB,454 GiB
Gaming,1.61 GiB,457 GiB
Net Admin,1.61 GiB,808 GiB
Other,1.61 GiB,433 GiB
Other,1.61 GiB,454 GiB
Internet Privacy,1.61 GiB,478 GiB
Net Admin,1.61 GiB,422 GiB
Net Admin,1.61 GiB,495 GiB
Gaming,1.61 GiB,432 GiB
Other,1.61 GiB,384 GiB
Net Admin,1.61 GiB,446 GiB
Net Admin,1.61 GiB,535 GiB
Internet Privacy,1.61 GiB,441 GiB
Other,1.61 GiB,419 GiB
Other,1.61 GiB,487 GiB
Internet Privacy,1.61 GiB,503 GiB
Instant Messaging,1.61 GiB,534 GiB
Net Admin,1.61 GiB,392 GiB
Net Admin,1.61 GiB,464 GiB
Other,1.61 GiB,414 GiB
Other,1.61 GiB,361 GiB
Other,1.61 GiB,444 GiB
Internet Privacy,1.61 GiB,494 GiB
Internet Privacy,1.61 GiB,559 GiB
Other,1.61 GiB,399 GiB
Other,1.61 GiB,457 GiB
Other,1.61 GiB,395 GiB
Net Admin,1.61 GiB,486 GiB
Net Admin,1.61 GiB,493 GiB
Instant Messaging,1.61 GiB,637 GiB
Net Admin,1.61 GiB,450 GiB
Other,1.61 GiB,404 GiB
Internet Privacy,1.61 GiB,571 GiB
Net Admin,1.61 GiB,490 GiB
Other,1.61 GiB,438 GiB
Net Admin,1.61 GiB,542 GiB
Internet Privacy,1.61 GiB,477 GiB
Internet Privacy,1.61 GiB,495 GiB
Internet Privacy,1.61 GiB,491 GiB
Internet Privacy,1.61 GiB,534 GiB
Other,1.61 GiB,376 GiB
Other,1.61 GiB,452 GiB
Internet Privacy,1.61 GiB,558 GiB
Net Admin,1.61 GiB,483 GiB
Net Admin,1.61 GiB,418 GiB
Internet Privacy,1.61 GiB,547 GiB
Internet Privacy,1.61 GiB,506 GiB
Net Admin,1.61 GiB,476 GiB
Other,1.61 GiB,247 GiB
Other,1.61 GiB,460 GiB
Net Admin,1.61 GiB,516 GiB
Internet Privacy,1.61 GiB,516 GiB
Gaming,1.61 GiB,516 GiB
Other,1.61 GiB,449 GiB
Other,1.61 GiB,476 GiB
Net Admin,1.61 GiB,435 GiB
Net Admin,1.61 GiB,504 GiB
Net Admin,1.61 GiB,474 GiB
Instant Messaging,1.61 GiB,593 GiB
Other,1.61 GiB,505 GiB
Internet Privacy,1.61 GiB,507 GiB
Other,1.61 GiB,480 GiB
Net Admin,1.61 GiB,592 GiB
Other,1.61 GiB,393 GiB
Net Admin,1.61 GiB,623 GiB
Other,1.61 GiB,475 GiB
Net Admin,1.61 GiB,568 GiB
Internet Privacy,1.61 GiB,582 GiB
Other,1.61 GiB,514 GiB
Streaming,1.61 GiB,656 GiB
Other,1.61 GiB,419 GiB
Internet Privacy,1.61 GiB,520 GiB
Net Admin,1.61 GiB,505 GiB
Gaming,1.61 GiB,462 GiB
Net Admin,1.61 GiB,585 GiB
Internet Privacy,1.61 GiB,446 GiB
Other,1.61 GiB,440 GiB
Net Admin,1.61 GiB,432 GiB
Net Admin,1.61 GiB,493 GiB
Net Admin,1.61 GiB,467 GiB
Internet Privacy,1.61 GiB,647 GiB
Instant Messaging,1.61 GiB,476 GiB
Net Admin,1.61 GiB,510 GiB
Internet Privacy,1.61 GiB,493 GiB
Net Admin,1.61 GiB,446 GiB
Other,1.61 GiB,588 GiB
Other,1.61 GiB,1.17 TiB
Net Admin,1.61 GiB,467 GiB
Net Admin,1.61 GiB,516 GiB
Net Admin,1.61 GiB,510 GiB
Internet Privacy,1.61 GiB,693 GiB
Net Admin,1.61 GiB,466 GiB
Internet Privacy,1.61 GiB,716 GiB
Internet Privacy,1.61 GiB,539 GiB
Net Admin,1.61 GiB,541 GiB
Other,1.61 GiB,538 GiB
Streaming,1.61 GiB,1.23 TiB
Streaming,1.61 GiB,696 GiB
Instant Messaging,1.61 GiB,530 GiB
Other,1.61 GiB,536 GiB
Other,1.61 GiB,423 GiB
Gaming,1.61 GiB,533 GiB
Internet Privacy,1.61 GiB,473 GiB
Net Admin,1.61 GiB,511 GiB
Gaming,1.61 GiB,468 GiB
Internet Privacy,1.61 GiB,597 GiB
Net Admin,1.61 GiB,476 GiB
Net Admin,1.61 GiB,471 GiB
Instant Messaging,1.61 GiB,491 GiB
Other,1.61 GiB,483 GiB
Other,1.61 GiB,481 GiB
Other,1.61 GiB,480 GiB
Net Admin,1.61 GiB,508 GiB
Internet Privacy,1.61 GiB,491 GiB
Net Admin,1.61 GiB,476 GiB
Gaming,1.61 GiB,635 GiB
Other,1.61 GiB,495 GiB
Internet Privacy,1.61 GiB,507 GiB
Streaming,1.61 GiB,778 GiB
Internet Privacy,1.61 GiB,503 GiB
Instant Messaging,1.61 GiB,664 GiB
Net Admin,1.61 GiB,511 GiB
Other,1.61 GiB,591 GiB
Internet Privacy,1.61 GiB,526 GiB
Internet Privacy,1.61 GiB,518 GiB
Internet Privacy,1.61 GiB,569 GiB
Other,1.61 GiB,469 GiB
Instant Messaging,1.61 GiB,592 GiB
Internet Privacy,1.61 GiB,576 GiB
Internet Privacy,1.61 GiB,498 GiB
Internet Privacy,1.61 GiB,671 GiB
Other,1.61 GiB,593 GiB
Net Admin,1.61 GiB,517 GiB
File Sharing,1.61 GiB,549 GiB
Net Admin,1.61 GiB,555 GiB
Internet Privacy,1.61 GiB,470 GiB
Other,1.61 GiB,621 GiB
Instant Messaging,1.61 GiB,527 GiB
Net Admin,1.61 GiB,508 GiB
Internet Privacy,1.61 GiB,565 GiB
Net Admin,1.61 GiB,486 GiB
Streaming,1.61 GiB,1.92 TiB
Internet Privacy,1.61 GiB,513 GiB
Internet Privacy,1.61 GiB,536 GiB
Net Admin,1.61 GiB,485 GiB
Net Admin,1.61 GiB,546 GiB
Instant Messaging,1.61 GiB,870 GiB
Net Admin,1.61 GiB,495 GiB
Other,1.61 GiB,474 GiB
Net Admin,1.61 GiB,498 GiB
Internet Privacy,1.61 GiB,582 GiB
Internet Privacy,1.61 GiB,647 GiB
Internet Privacy,1.61 GiB,537 GiB
Net Admin,1.61 GiB,155 GiB
Net Admin,1.61 GiB,452 GiB
Net Admin,1.61 GiB,534 GiB
Net Admin,1.61 GiB,500 GiB
Net Admin,1.61 GiB,502 GiB
Gaming,1.61 GiB,475 GiB
Internet Privacy,1.61 GiB,531 GiB
Internet Privacy,1.61 GiB,463 GiB
Social Media,1.61 GiB,1.37 TiB
Other,1.61 GiB,548 GiB
Gaming,1.61 GiB,569 GiB
Net Admin,1.61 GiB,496 GiB
Other,1.61 GiB,547 GiB
Internet Privacy,1.61 GiB,440 GiB
Internet Privacy,1.61 GiB,502 GiB
Internet Privacy,1.61 GiB,610 GiB
Gaming,1.61 GiB,686 GiB
Net Admin,1.61 GiB,454 GiB
Internet Privacy,1.61 GiB,621 GiB
File Sharing,1.61 GiB,648 GiB
File Sharing,1.61 GiB,616 GiB
File Sharing,1.61 GiB,540 GiB
Instant Messaging,1.61 GiB,557 GiB
Instant Messaging,1.61 GiB,481 GiB
Other,1.61 GiB,426 GiB
Internet Privacy,1.61 GiB,483 GiB
Net Admin,1.61 GiB,611 GiB
Net Admin,1.61 GiB,514 GiB
Other,1.61 GiB,562 GiB
Net Admin,1.61 GiB,573 GiB
Other,1.61 GiB,440 GiB
Other,1.61 GiB,442 GiB
Internet Privacy,1.61 GiB,587 GiB
Other,1.61 GiB,546 GiB
Internet Privacy,1.61 GiB,513 GiB
Other,1.61 GiB,513 GiB
Internet Privacy,1.61 GiB,552 GiB
Other,1.61 GiB,535 GiB
Other,1.61 GiB,571 GiB
Internet Privacy,1.61 GiB,644 GiB
Other,1.61 GiB,436 GiB
Other,1.61 GiB,462 GiB
Internet Privacy,1.61 GiB,534 GiB
Other,1.61 GiB,552 GiB
Gaming,1.61 GiB,528 GiB
Internet Privacy,1.61 GiB,584 GiB
Instant Messaging,1.61 GiB,530 GiB
Net Admin,1.61 GiB,592 GiB
Internet Privacy,1.61 GiB,672 GiB
Other,1.61 GiB,469 GiB
File Sharing,1.61 GiB,603 GiB
Internet Privacy,1.61 GiB,779 GiB
Gaming,1.61 GiB,553 GiB
Internet Privacy,1.61 GiB,655 GiB
Internet Privacy,1.61 GiB,594 GiB
Other,1.61 GiB,574 GiB
Internet Privacy,1.61 GiB,700 GiB
Other,1.61 GiB,497 GiB
Net Admin,1.61 GiB,546 GiB
Streaming,1.61 GiB,768 GiB
Other,1.61 GiB,610 GiB
Other,1.61 GiB,503 GiB
Net Admin,1.61 GiB,491 GiB
Net Admin,1.61 GiB,535 GiB
Other,1.61 GiB,468 GiB
Net Admin,1.61 GiB,591 GiB
Internet Privacy,1.61 GiB,641 GiB
Social Media,1.61 GiB,764 GiB
Other,1.61 GiB,700 GiB
Other,1.61 GiB,499 GiB
Instant Messaging,1.61 GiB,573 GiB
Other,1.61 GiB,507 GiB
Internet Privacy,1.61 GiB,564 GiB
Net Admin,1.61 GiB,586 GiB
Net Admin,1.61 GiB,474 GiB
Other,1.61 GiB,544 GiB
Other,1.61 GiB,562 GiB
Internet Privacy,1.61 GiB,576 GiB
Net Admin,1.61 GiB,564 GiB
File Sharing,1.61 GiB,537 GiB
Internet Privacy,1.61 GiB,623 GiB
Net Admin,1.61 GiB,554 GiB
Net Admin,1.61 GiB,541 GiB
Other,1.61 GiB,490 GiB
Internet Privacy,1.61 GiB,673 GiB
File Sharing,1.61 GiB,589 GiB
Instant Messaging,1.61 GiB,546 GiB
Internet Privacy,1.61 GiB,681 GiB
Net Admin,1.61 GiB,508 GiB
Internet Privacy,1.61 GiB,580 GiB
Net Admin,1.61 GiB,599 GiB
Browsing,1.61 GiB,578 GiB
Net Admin,1.61 GiB,606 GiB
Instant Messaging,1.61 GiB,582 GiB
Internet Privacy,1.61 GiB,627 GiB
Internet Privacy,1.61 GiB,690 GiB
Other,1.61 GiB,526 GiB
Browsing,1.61 GiB,642 GiB
Net Admin,1.61 GiB,543 GiB
Instant Messaging,1.61 GiB,511 GiB
File Sharing,1.61 GiB,551 GiB
Other,1.61 GiB,529 GiB
Other,1.61 GiB,471 GiB
Internet Privacy,1.61 GiB,650 GiB
Internet Privacy,1.61 GiB,642 GiB
Internet Privacy,1.61 GiB,686 GiB
Internet Privacy,1.61 GiB,652 GiB
Internet Privacy,1.61 GiB,664 GiB
Internet Privacy,1.61 GiB,664 GiB
Internet Privacy,1.61 GiB,674 GiB
Browsing,1.61 GiB,737 GiB
Net Admin,1.61 GiB,555 GiB
Internet Privacy,1.61 GiB,661 GiB
Other,1.61 GiB,508 GiB
Browsing,1.61 GiB,619 GiB
Internet Privacy,1.61 GiB,635 GiB
Browsing,1.61 GiB,605 GiB
Browsing,1.61 GiB,544 GiB
Internet Privacy,1.61 GiB,617 GiB
Net Admin,1.61 GiB,535 GiB
Other,1.61 GiB,588 GiB
Streaming,1.61 GiB,982 GiB
File Sharing,1.61 GiB,662 GiB
Internet Privacy,1.61 GiB,621 GiB
Streaming,1.61 GiB,675 GiB
Net Admin,1.61 GiB,573 GiB
Internet Privacy,1.61 GiB,591 GiB
File Sharing,1.61 GiB,497 GiB
Browsing,1.61 GiB,940 GiB
Net Admin,1.61 GiB,650 GiB
Net Admin,1.61 GiB,588 GiB
Browsing,1.61 GiB,639 GiB
Internet Privacy,1.61 GiB,673 GiB
Net Admin,1.61 GiB,652 GiB
File Sharing,1.61 GiB,744 GiB
Other,1.61 GiB,506 GiB
Net Admin,1.61 GiB,567 GiB
Net Admin,1.61 GiB,654 GiB
Streaming,1.61 GiB,843 GiB
Streaming,1.61 GiB,749 GiB
Internet Privacy,1.61 GiB,583 GiB
Other,1.61 GiB,513 GiB
Instant Messaging,1.61 GiB,553 GiB
Internet Privacy,1.61 GiB,557 GiB
Instant Messaging,1.61 GiB,565 GiB
Other,1.61 GiB,621 GiB
Browsing,1.61 GiB,617 GiB
Browsing,1.61 GiB,568 GiB
Streaming,1.61 GiB,874 GiB
Internet Privacy,1.61 GiB,392 GiB
Internet Privacy,1.61 GiB,685 GiB
Other,1.61 GiB,554 GiB
File Sharing,1.61 GiB,645 GiB
File Sharing,1.61 GiB,598 GiB
Net Admin,1.61 GiB,565 GiB
Other,1.61 GiB,542 GiB
Internet Privacy,1.61 GiB,774 GiB
Social Media,1.61 GiB,600 GiB
Internet Privacy,1.61 GiB,593 GiB
Internet Privacy,1.61 GiB,613 GiB
Net Admin,1.61 GiB,720 GiB
Social Media,1.61 GiB,634 GiB
File Sharing,1.61 GiB,668 GiB
Net Admin,1.61 GiB,711 GiB
Internet Privacy,1.61 GiB,599 GiB
Streaming,1.61 GiB,856 GiB
Internet Privacy,1.61 GiB,654 GiB
File Sharing,1.61 GiB,843 GiB
Streaming,1.61 GiB,870 GiB
Instant Messaging,1.61 GiB,543 GiB
File Sharing,1.61 GiB,565 GiB
Internet Privacy,1.61 GiB,700 GiB
Internet Privacy,1.61 GiB,613 GiB
Net Admin,1.61 GiB,574 GiB
File Sharing,1.61 GiB,721 GiB
Browsing,1.61 GiB,734 GiB
File Sharing,1.61 GiB,697 GiB
Browsing,1.61 GiB,599 GiB
Internet Privacy,1.61 GiB,678 GiB
Streaming,1.61 GiB,784 GiB
Other,1.61 GiB,534 GiB
Browsing,1.61 GiB,780 GiB
Internet Privacy,1.61 GiB,657 GiB
Browsing,1.61 GiB,991 GiB
Streaming,1.61 GiB,894 GiB
Internet Privacy,1.61 GiB,656 GiB
Browsing,1.61 GiB,698 GiB
File Sharing,1.61 GiB,727 GiB
File Sharing,1.61 GiB,838 GiB
File Sharing,1.61 GiB,676 GiB
File Sharing,1.61 GiB,796 GiB
Social Media,1.61 GiB,672 GiB
Other,1.61 GiB,543 GiB
Net Admin,1.61 GiB,594 GiB
Net Admin,1.61 GiB,589 GiB
Streaming,1.61 GiB,789 GiB
Browsing,1.61 GiB,661 GiB
Social Media,1.61 GiB,652 GiB
Social Media,1.61 GiB,560 GiB
Browsing,1.61 GiB,611 GiB
Instant Messaging,1.61 GiB,623 GiB
File Sharing,1.61 GiB,699 GiB
Internet Privacy,1.61 GiB,652 GiB
Streaming,1.61 GiB,1.49 TiB
File Sharing,1.61 GiB,729 GiB
Browsing,1.61 GiB,834 GiB
Streaming,1.61 GiB,887 GiB
Social Media,1.61 GiB,744 GiB
File Sharing,1.61 GiB,734 GiB
Browsing,1.61 GiB,728 GiB
Social Media,1.61 GiB,693 GiB
Streaming,1.61 GiB,868 GiB
Social Media,1.61 GiB,854 GiB
Browsing,1.61 GiB,724 GiB
Net Admin,1.61 GiB,92.1 GiB
File Sharing,1.61 GiB,751 GiB
Browsing,1.61 GiB,630 GiB
File Sharing,1.61 GiB,776 GiB
Streaming,1.61 GiB,944 GiB
Social Media,1.61 GiB,709 GiB
Social Media,1.61 GiB,708 GiB
Social Media,1.61 GiB,631 GiB
File Sharing,1.61 GiB,772 GiB
File Sharing,1.61 GiB,658 GiB
Social Media,1.61 GiB,729 GiB
Social Media,1.61 GiB,593 GiB
Internet Privacy,1.61 GiB,710 GiB
Social Media,1.61 GiB,681 GiB
Browsing,1.61 GiB,774 GiB
File Sharing,1.61 GiB,914 GiB
File Sharing,1.61 GiB,718 GiB
Browsing,1.61 GiB,1.08 TiB
Browsing,1.61 GiB,651 GiB
Browsing,1.61 GiB,1.05 TiB
File Sharing,1.61 GiB,729 GiB
Social Media,1.61 GiB,702 GiB
Browsing,1.61 GiB,662 GiB
Social Media,1.61 GiB,690 GiB
File Sharing,1.61 GiB,1.00 TiB
File Sharing,1.61 GiB,707 GiB
Browsing,1.61 GiB,665 GiB
Browsing,1.61 GiB,843 GiB
Social Media,1.61 GiB,692 GiB
Browsing,1.61 GiB,688 GiB
Social Media,1.61 GiB,639 GiB
Streaming,1.61 GiB,1.25 TiB
Social Media,1.61 GiB,680 GiB
Net Admin,1.61 GiB,827 GiB
Browsing,1.61 GiB,894 GiB
File Sharing,1.61 GiB,782 GiB
Streaming,1.61 GiB,1.37 TiB
Internet Privacy,1.61 GiB,77.1 GiB
Browsing,1.61 GiB,1.23 TiB
Browsing,1.61 GiB,838 GiB
Net Admin,1.61 GiB,785 GiB
File Sharing,1.61 GiB,807 GiB
Browsing,1.61 GiB,930 GiB
File Sharing,1.61 GiB,749 GiB
File Sharing,1.61 GiB,679 GiB
Social Media,1.61 GiB,716 GiB
File Sharing,1.61 GiB,731 GiB
Net Admin,1.61 GiB,767 GiB
Browsing,1.61 GiB,1.10 TiB
Social Media,1.61 GiB,790 GiB
Net Admin,1.61 GiB,702 GiB
Social Media,1.61 GiB,814 GiB
Browsing,1.61 GiB,606 GiB
File Sharing,1.61 GiB,756 GiB
Social Media,1.61 GiB,822 GiB
Social Media,1.61 GiB,771 GiB
Browsing,1.61 GiB,756 GiB
Streaming,1.61 GiB,1.40 TiB
Social Media,1.61 GiB,772 GiB
File Sharing,1.61 GiB,851 GiB
File Sharing,1.61 GiB,744 GiB
Streaming,1.61 GiB,1.13 TiB
File Sharing,1.61 GiB,1.04 TiB
File Sharing,1.61 GiB,928 GiB
File Sharing,1.61 GiB,877 GiB
File Sharing,1.61 GiB,883 GiB
File Sharing,1.61 GiB,854 GiB
Browsing,1.61 GiB,873 GiB
File Sharing,1.61 GiB,623 GiB
File Sharing,1.61 GiB,896 GiB
File Sharing,1.61 GiB,889 GiB
File Sharing,1.61 GiB,825 GiB
Browsing,1.61 GiB,1.38 TiB
File Sharing,1.61 GiB,816 GiB
Streaming,1.61 GiB,1.40 TiB
File Sharing,1.61 GiB,864 GiB
Instant Messaging,1.61 GiB,828 GiB
File Sharing,1.61 GiB,950 GiB
File Sharing,1.61 GiB,780 GiB
Browsing,1.61 GiB,1.06 TiB
File Sharing,1.61 GiB,941 GiB
Browsing,1.61 GiB,792 GiB
File Sharing,1.61 GiB,833 GiB
File Sharing,1.61 GiB,904 GiB
Net Admin,1.61 GiB,492 GiB
Streaming,1.61 GiB,1.43 TiB
File Sharing,1.61 GiB,941 GiB
Browsing,1.61 GiB,798 GiB
Streaming,1.61 GiB,1.21 TiB
Social Media,1.61 GiB,827 GiB
File Sharing,1.61 GiB,979 GiB
Browsing,1.61 GiB,783 GiB
File Sharing,1.61 GiB,712 GiB
File Sharing,1.61 GiB,919 GiB
Streaming,1.61 GiB,1.82 TiB
File Sharing,1.61 GiB,870 GiB
Streaming,1.61 GiB,1.53 TiB
File Sharing,1.61 GiB,885 GiB
File Sharing,1.61 GiB,797 GiB
File Sharing,1.61 GiB,1020 GiB
Streaming,1.61 GiB,1.60 TiB
Social Media,1.61 GiB,908 GiB
Browsing,1.61 GiB,1.22 TiB
Browsing,1.61 GiB,956 GiB
File Sharing,1.61 GiB,844 GiB
Browsing,1.61 GiB,814 GiB
Instant Messaging,1.61 GiB,784 GiB
File Sharing,1.61 GiB,841 GiB
File Sharing,1.61 GiB,931 GiB
File Sharing,1.61 GiB,963 GiB
File Sharing,1.61 GiB,870 GiB
File Sharing,1.61 GiB,928 GiB
File Sharing,1.61 GiB,860 GiB
Browsing,1.61 GiB,1.13 TiB
File Sharing,1.61 GiB,1.07 TiB
File Sharing,1.61 GiB,1.02 TiB
Instant Messaging,1.61 GiB,856 GiB
Social Media,1.61 GiB,884 GiB
File Sharing,1.61 GiB,874 GiB
File Sharing,1.61 GiB,936 GiB
Browsing,1.61 GiB,882 GiB
File Sharing,1.61 GiB,947 GiB
File Sharing,1.61 GiB,923 GiB
File Sharing,1.61 GiB,1.40 TiB
File Sharing,1.61 GiB,827 GiB
File Sharing,1.61 GiB,1.04 TiB
Streaming,1.61 GiB,1.48 TiB
Streaming,1.61 GiB,1.36 TiB
File Sharing,1.61 GiB,860 GiB
Social Media,1.61 GiB,1.29 TiB
File Sharing,1.61 GiB,927 GiB
Streaming,1.61 GiB,1.82 TiB
File Sharing,1.61 GiB,982 GiB
File Sharing,1.61 GiB,1.21 TiB
Streaming,1.61 GiB,1.81 TiB
File Sharing,1.61 GiB,1.01 TiB
Browsing,1.61 GiB,967 GiB
File Sharing,1.61 GiB,1.09 TiB
Social Media,1.61 GiB,786 GiB
Streaming,1.61 GiB,1.44 TiB
Instant Messaging,1.61 GiB,827 GiB
File Sharing,1.61 GiB,946 GiB
File Sharing,1.61 GiB,902 GiB
Streaming,1.61 GiB,2.48 TiB
File Sharing,1.61 GiB,871 GiB
Instant Messaging,1.61 GiB,797 GiB
Instant Messaging,1.61 GiB,240 GiB
File Sharing,1.61 GiB,909 GiB
Instant Messaging,1.61 GiB,752 GiB
File Sharing,1.61 GiB,893 GiB
File Sharing,1.61 GiB,1.01 TiB
File Sharing,1.61 GiB,1.04 TiB
File Sharing,1.61 GiB,992 GiB
Instant Messaging,1.61 GiB,859 GiB
File Sharing,1.61 GiB,1003 GiB
File Sharing,1.61 GiB,954 GiB
File Sharing,1.61 GiB,969 GiB
File Sharing,1.61 GiB,987 GiB
Streaming,1.61 GiB,1.46 TiB
Streaming,1.61 GiB,1.62 TiB
File Sharing,1.61 GiB,1.17 TiB
Instant Messaging,1.61 GiB,1.03 TiB
File Sharing,1.61 GiB,1.06 TiB
Social Media,1.61 GiB,996 GiB
File Sharing,1.61 GiB,887 GiB
File Sharing,1.61 GiB,291 GiB
File Sharing,1.61 GiB,973 GiB
File Sharing,1.61 GiB,1019 GiB
Browsing,1.61 GiB,889 GiB
File Sharing,1.61 GiB,1.01 TiB
Instant Messaging,1.61 GiB,766 GiB
Browsing,1.61 GiB,924 GiB
File Sharing,1.61 GiB,1.22 TiB
Browsing,1.61 GiB,1.42 TiB
File Sharing,1.61 GiB,966 GiB
Browsing,1.61 GiB,1.21 TiB
File Sharing,1.61 GiB,1.01 TiB
Browsing,1.61 GiB,894 GiB
Browsing,1.61 GiB,1.05 TiB
File Sharing,1.61 GiB,935 GiB
Instant Messaging,1.61 GiB,911 GiB
File Sharing,1.61 GiB,942 GiB
Instant Messaging,1.61 GiB,874 GiB
Instant Messaging,1.61 GiB,836 GiB
Net Admin,1.61 GiB,1.01 TiB
File Sharing,1.61 GiB,962 GiB
Streaming,1.61 GiB,1.61 TiB
Browsing,1.61 GiB,1.00 TiB
Social Media,1.61 GiB,1.05 TiB
Instant Messaging,1.61 GiB,1.18 TiB
File Sharing,1.61 GiB,1.04 TiB
Instant Messaging,1.61 GiB,930 GiB
Streaming,1.61 GiB,1.45 TiB
File Sharing,1.61 GiB,998 GiB
File Sharing,1.61 GiB,1.01 TiB
File Sharing,1.61 GiB,1.14 TiB
Instant Messaging,1.61 GiB,880 GiB
Instant Messaging,1.61 GiB,1.23 TiB
File Sharing,1.61 GiB,1.04 TiB
Instant Messaging,1.61 GiB,904 GiB
Browsing,1.61 GiB,1.01 TiB
Instant Messaging,1.61 GiB,1.17 TiB
Browsing,1.61 GiB,1.18 TiB
Instant Messaging,1.61 GiB,906 GiB
Browsing,1.61 GiB,979 GiB
File Sharing,1.61 GiB,1.11 TiB
File Sharing,1.61 GiB,1.12 TiB
File Sharing,1.61 GiB,1.09 TiB
Instant Messaging,1.61 GiB,922 GiB
Instant Messaging,1.61 GiB,875 GiB
Instant Messaging,1.61 GiB,875 GiB
Instant Messaging,1.61 GiB,875 GiB
File Sharing,1.61 GiB,1.06 TiB
Browsing,1.61 GiB,1.69 TiB
Browsing,1.61 GiB,997 GiB
Instant Messaging,1.61 GiB,1.15 TiB
Browsing,1.61 GiB,319 GiB
Instant Messaging,1.61 GiB,1.21 TiB
Instant Messaging,1.61 GiB,1.14 TiB
Instant Messaging,1.61 GiB,872 GiB
Instant Messaging,1.61 GiB,943 GiB
File Sharing,1.61 GiB,1.15 TiB
File Sharing,1.61 GiB,1.15 TiB
File Sharing,1.61 GiB,1.09 TiB
File Sharing,1.61 GiB,1.17 TiB
Instant Messaging,1.61 GiB,818 GiB
Instant Messaging,1.61 GiB,888 GiB
Streaming,1.61 GiB,1.38 TiB
Instant Messaging,1.61 GiB,913 GiB
File Sharing,1.61 GiB,1.10 TiB
File Sharing,1.61 GiB,1.00 TiB
Browsing,1.61 GiB,1.19 TiB
File Sharing,1.61 GiB,1.08 TiB
Instant Messaging,1.61 GiB,868 GiB
Instant Messaging,1.61 GiB,952 GiB
Instant Messaging,1.61 GiB,881 GiB
Streaming,1.61 GiB,1.80 TiB
File Sharing,1.61 GiB,1.06 TiB
Instant Messaging,1.61 GiB,933 GiB
File Sharing,1.61 GiB,1.06 TiB
Browsing,1.61 GiB,1.09 TiB
Instant Messaging,1.61 GiB,840 GiB
Streaming,1.61 GiB,1.42 TiB
Instant Messaging,1.61 GiB,992 GiB
Instant Messaging,1.61 GiB,974 GiB
Instant Messaging,1.61 GiB,888 GiB
Streaming,1.61 GiB,1.43 TiB
File Sharing,1.61 GiB,1.19 TiB
Instant Messaging,1.61 GiB,999 GiB
Instant Messaging,1.61 GiB,886 GiB
Instant Messaging,1.61 GiB,1.06 TiB
Browsing,1.61 GiB,1.09 TiB
File Sharing,1.61 GiB,1.09 TiB
File Sharing,1.61 GiB,1.10 TiB
Instant Messaging,1.61 GiB,931 GiB
Instant Messaging,1.61 GiB,964 GiB
Instant Messaging,1.61 GiB,985 GiB
File Sharing,1.61 GiB,1.13 TiB
Instant Messaging,1.61 GiB,1.01 TiB
Instant Messaging,1.61 GiB,982 GiB
Browsing,1.61 GiB,981 GiB
Instant Messaging,1.61 GiB,1.00 TiB
Instant Messaging,1.61 GiB,1.21 TiB
File Sharing,1.61 GiB,1.22 TiB
Instant Messaging,1.61 GiB,1.07 TiB
File Sharing,1.61 GiB,1.13 TiB
File Sharing,1.61 GiB,1.21 TiB
File Sharing,1.61 GiB,1.04 TiB
Instant Messaging,1.61 GiB,954 GiB
Streaming,1.61 GiB,1.28 TiB
Instant Messaging,1.61 GiB,1.15 TiB
Instant Messaging,1.61 GiB,1.21 TiB
Instant Messaging,1.61 GiB,937 GiB
Instant Messaging,1.61 GiB,1.01 TiB
Instant Messaging,1.61 GiB,1020 GiB
Instant Messaging,1.61 GiB,953 GiB
